#LIBRARY    ENDF/B-VIII.1
#REACTION   FE-54(N,P)MN-54,SIG
#NUCLEUS    Fe-54
#MF         3
#MT         103
#EN-MIN     700000
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 2.7E+06     0.0884955    Lin-Lin
 2.72194E+06 0.0911313    Lin-Lin
 2.72235E+06 0.0911799    Lin-Lin
 2.74841E+06 0.0943094    Lin-Lin
 2.77239E+06 0.0971867    Lin-Lin
 2.8E+06     0.100499     Lin-Lin
 2.80418E+06 0.101014     Lin-Lin
 2.81166E+06 0.101935     Lin-Lin
 2.82088E+06 0.10307      Lin-Lin
 2.82198E+06 0.103206     Lin-Lin
 2.82203E+06 0.103211     Lin-Lin
 2.82221E+06 0.103234     Lin-Lin
 2.82227E+06 0.10324      Lin-Lin
 2.82295E+06 0.103325     Lin-Lin
 2.82499E+06 0.103575     Lin-Lin
 2.83512E+06 0.10482      Lin-Lin
 2.84856E+06 0.106473     Lin-Lin
 2.87012E+06 0.109118     Lin-Lin
 2.87194E+06 0.10934      Lin-Lin
 2.87248E+06 0.109407     Lin-Lin
 2.8725E+06  0.10941      Lin-Lin
 2.87261E+06 0.109423     Lin-Lin
 2.87264E+06 0.109427     Lin-Lin
 2.9E+06     0.112779     Lin-Lin
 2.94205E+06 0.118136     Lin-Lin
 2.94432E+06 0.118426     Lin-Lin
 2.94525E+06 0.118545     Lin-Lin
 2.9453E+06  0.118551     Lin-Lin
 2.9455E+06  0.118576     Lin-Lin
 2.94557E+06 0.118584     Lin-Lin
 2.94652E+06 0.118706     Lin-Lin
 2.94689E+06 0.118753     Lin-Lin
 2.947E+06   0.118767     Lin-Lin
 2.94738E+06 0.118815     Lin-Lin
 2.94831E+06 0.118934     Lin-Lin
 2.94836E+06 0.11894      Lin-Lin
 2.94837E+06 0.11894      Lin-Lin
 2.94837E+06 0.118941     Lin-Lin
 2.96874E+06 0.12151      Lin-Lin
 3E+06       0.125454     Lin-Lin
 3.04115E+06 0.130864     Lin-Lin
 3.04166E+06 0.130932     Lin-Lin
 3.04227E+06 0.131012     Lin-Lin
 3.04318E+06 0.131131     Lin-Lin
 3.04342E+06 0.131163     Lin-Lin
 3.04362E+06 0.131189     Lin-Lin
 3.04383E+06 0.131217     Lin-Lin
 3.04436E+06 0.131287     Lin-Lin
 3.04451E+06 0.131306     Lin-Lin
 3.04572E+06 0.131466     Lin-Lin
 3.1E+06     0.138614     Lin-Lin
 3.14473E+06 0.144737     Lin-Lin
 3.14491E+06 0.144761     Lin-Lin
 3.14513E+06 0.144791     Lin-Lin
 3.14549E+06 0.144841     Lin-Lin
 3.1456E+06  0.144855     Lin-Lin
 3.14568E+06 0.144867     Lin-Lin
 3.14577E+06 0.144879     Lin-Lin
 3.14602E+06 0.144913     Lin-Lin
 3.14609E+06 0.144923     Lin-Lin
 3.2E+06     0.152312     Lin-Lin
 3.20842E+06 0.153512     Lin-Lin
 3.20998E+06 0.153735     Lin-Lin
 3.2235E+06  0.155663     Lin-Lin
 3.2265E+06  0.156089     Lin-Lin
 3.23509E+06 0.157315     Lin-Lin
 3.24068E+06 0.158111     Lin-Lin
 3.24128E+06 0.158197     Lin-Lin
 3.24143E+06 0.158218     Lin-Lin
 3.24246E+06 0.158366     Lin-Lin
 3.24299E+06 0.158441     Lin-Lin
 3.24337E+06 0.158494     Lin-Lin
 3.24431E+06 0.158629     Lin-Lin
 3.24451E+06 0.158658     Lin-Lin
 3.24463E+06 0.158675     Lin-Lin
 3.24468E+06 0.158681     Lin-Lin
 3.24511E+06 0.158744     Lin-Lin
 3.24547E+06 0.158795     Lin-Lin
 3.2465E+06  0.158943     Lin-Lin
 3.24654E+06 0.158948     Lin-Lin
 3.24724E+06 0.159049     Lin-Lin
 3.2476E+06  0.1591       Lin-Lin
 3.25066E+06 0.159541     Lin-Lin
 3.25397E+06 0.160015     Lin-Lin
 3.26751E+06 0.161962     Lin-Lin
 3.26803E+06 0.162036     Lin-Lin
 3.26816E+06 0.162054     Lin-Lin
 3.26902E+06 0.162179     Lin-Lin
 3.26946E+06 0.162242     Lin-Lin
 3.27164E+06 0.162556     Lin-Lin
 3.274E+06   0.162895     Lin-Lin
 3.3E+06     0.166633     Lin-Lin
 3.34171E+06 0.172753     Lin-Lin
 3.34195E+06 0.172788     Lin-Lin
 3.34449E+06 0.173161     Lin-Lin
 3.34469E+06 0.173191     Lin-Lin
 3.34474E+06 0.173198     Lin-Lin
 3.34513E+06 0.173255     Lin-Lin
 3.34534E+06 0.173286     Lin-Lin
 3.3455E+06  0.173309     Lin-Lin
 3.34594E+06 0.173373     Lin-Lin
 3.34603E+06 0.173387     Lin-Lin
 3.3461E+06  0.173396     Lin-Lin
 3.34612E+06 0.1734       Lin-Lin
 3.34634E+06 0.173433     Lin-Lin
 3.34654E+06 0.173462     Lin-Lin
 3.34715E+06 0.173552     Lin-Lin
 3.34717E+06 0.173555     Lin-Lin
 3.34764E+06 0.173625     Lin-Lin
 3.36839E+06 0.17669      Lin-Lin
 3.36859E+06 0.17672      Lin-Lin
 3.4E+06     0.18136      Lin-Lin
 3.44485E+06 0.188203     Lin-Lin
 3.44494E+06 0.188216     Lin-Lin
 3.44603E+06 0.188383     Lin-Lin
 3.44613E+06 0.188398     Lin-Lin
 3.44616E+06 0.188402     Lin-Lin
 3.44636E+06 0.188433     Lin-Lin
 3.44647E+06 0.18845      Lin-Lin
 3.44656E+06 0.188464     Lin-Lin
 3.44681E+06 0.188502     Lin-Lin
 3.44687E+06 0.188511     Lin-Lin
 3.44691E+06 0.188516     Lin-Lin
 3.44692E+06 0.188518     Lin-Lin
 3.44706E+06 0.18854      Lin-Lin
 3.44718E+06 0.188558     Lin-Lin
 3.44759E+06 0.188621     Lin-Lin
 3.4476E+06  0.188623     Lin-Lin
 3.5E+06     0.196657     Lin-Lin
 3.54285E+06 0.20339      Lin-Lin
 3.54287E+06 0.203393     Lin-Lin
 3.54302E+06 0.203417     Lin-Lin
 3.54335E+06 0.203468     Lin-Lin
 3.54357E+06 0.203503     Lin-Lin
 3.54441E+06 0.203634     Lin-Lin
 3.54445E+06 0.20364      Lin-Lin
 3.54507E+06 0.203739     Lin-Lin
 3.54527E+06 0.20377      Lin-Lin
 3.54534E+06 0.203781     Lin-Lin
 3.5457E+06  0.203838     Lin-Lin
 3.5459E+06  0.20387      Lin-Lin
 3.54604E+06 0.203891     Lin-Lin
 3.54637E+06 0.203943     Lin-Lin
 3.54654E+06 0.203969     Lin-Lin
 3.54666E+06 0.203988     Lin-Lin
 3.6E+06     0.212397     Lin-Lin
 3.8E+06     0.244847     Lin-Lin
 3.8384E+06  0.251185     Lin-Lin
 3.9E+06     0.261353     Lin-Lin
 4E+06       0.27788      Lin-Lin
 4.04283E+06 0.284883     Lin-Lin
 4.15E+06    0.302415     Lin-Lin
 4.2E+06     0.310417     Lin-Lin
 4.3E+06     0.326403     Lin-Lin
 4.4E+06     0.341818     Lin-Lin
 4.5E+06     0.356684     Lin-Lin
 4.6E+06     0.370895     Lin-Lin
 4.6464E+06  0.37717      Lin-Lin
 4.7E+06     0.384397     Lin-Lin
 4.8E+06     0.397103     Lin-Lin
 4.9E+06     0.408911     Lin-Lin
 5E+06       0.420017     Lin-Lin
 5.1E+06     0.430069     Lin-Lin
 5.2E+06     0.439578     Lin-Lin
 5.3E+06     0.447771     Lin-Lin
 5.4E+06     0.455759     Lin-Lin
 5.5E+06     0.462641     Lin-Lin
 5.6E+06     0.468547     Lin-Lin
 5.7E+06     0.474272     Lin-Lin
 5.8E+06     0.478897     Lin-Lin
 5.9E+06     0.483253     Lin-Lin
 6E+06       0.487102     Lin-Lin
 6.1E+06     0.489955     Lin-Lin
 6.2E+06     0.492794     Lin-Lin
 6.3E+06     0.495428     Lin-Lin
 6.5E+06     0.499182     Lin-Lin
 6.6E+06     0.500562     Lin-Lin
 6.7E+06     0.501919     Lin-Lin
 6.8E+06     0.502708     Lin-Lin
 6.9E+06     0.503586     Lin-Lin
 7E+06       0.504388     Lin-Lin
 7.1E+06     0.504935     Lin-Lin
 7.25E+06    0.505708     Lin-Lin
 7.3E+06     0.505892     Lin-Lin
 7.5E+06     0.506606     Lin-Lin
 7.6E+06     0.506852     Lin-Lin
 8E+06       0.507886     Lin-Lin
 8.1E+06     0.50818      Lin-Lin
 8.2E+06     0.50847      Lin-Lin
 8.5E+06     0.509338     Lin-Lin
 8.6E+06     0.509676     Lin-Lin
 8.7E+06     0.510018     Lin-Lin
 9E+06       0.511049     Lin-Lin
 9.1E+06     0.511369     Lin-Lin
 9.5E+06     0.512638     Lin-Lin
 9.6E+06     0.512746     Lin-Lin
 1E+07       0.513178     Lin-Lin
 1.04E+07    0.511767     Lin-Lin
 1.05E+07    0.511373     Lin-Lin
 1.06E+07    0.510328     Lin-Lin
 1.09E+07    0.507193     Lin-Lin
 1.1E+07     0.505263     Lin-Lin
 1.11E+07    0.503925     Lin-Lin
 1.12E+07    0.501957     Lin-Lin
 1.125E+07   0.500615     Lin-Lin
 1.13E+07    0.499405     Lin-Lin
 1.15E+07    0.494568     Lin-Lin
 1.18E+07    0.484766     Lin-Lin
 1.19E+07    0.480816     Lin-Lin
 1.2E+07     0.47685      Lin-Lin
 1.23E+07    0.462835     Lin-Lin
 1.25E+07    0.452113     Lin-Lin
 1.28E+07    0.434115     Lin-Lin
 1.3E+07     0.420646     Lin-Lin
 1.31E+07    0.414105     Lin-Lin
 1.33E+07    0.399597     Lin-Lin
 1.34E+07    0.392333     Lin-Lin
 1.35E+07    0.38507      Lin-Lin
 1.39E+07    0.354085     Lin-Lin
 1.4E+07     0.346335     Lin-Lin
 1.43E+07    0.323437     Lin-Lin
 1.44E+07    0.315889     Lin-Lin
 1.45E+07    0.308337     Lin-Lin
 1.48E+07    0.285868     Lin-Lin
 1.5E+07     0.271763     Lin-Lin
 1.52E+07    0.257763     Lin-Lin
 1.53E+07    0.251236     Lin-Lin
 1.55E+07    0.238187     Lin-Lin
 1.56E+07    0.232111     Lin-Lin
 1.58E+07    0.220043     Lin-Lin
 1.59E+07    0.21448      Lin-Lin
 1.6E+07     0.208919     Lin-Lin
 1.61E+07    0.203379     Lin-Lin
 1.63E+07    0.193253     Lin-Lin
 1.64E+07    0.188192     Lin-Lin
 1.65E+07    0.183595     Lin-Lin
 1.67E+07    0.174436     Lin-Lin
 1.69E+07    0.16617      Lin-Lin
 1.7E+07     0.162038     Lin-Lin
 1.72E+07    0.154605     Lin-Lin
 1.73E+07    0.150906     Lin-Lin
 1.74E+07    0.147584     Lin-Lin
 1.75E+07    0.144263     Lin-Lin
 1.76E+07    0.140941     Lin-Lin
 1.77E+07    0.137973     Lin-Lin
 1.78E+07    0.135006     Lin-Lin
 1.79E+07    0.132038     Lin-Lin
 1.8E+07     0.129384     Lin-Lin
 1.82E+07    0.124097     Lin-Lin
 1.84E+07    0.119379     Lin-Lin
 1.85E+07    0.11702      Lin-Lin
 1.86E+07    0.114918     Lin-Lin
 1.88E+07    0.110716     Lin-Lin
 1.9E+07     0.106969     Lin-Lin
 1.91E+07    0.105102     Lin-Lin
 1.92E+07    0.103435     Lin-Lin
 1.94E+07    0.100102     Lin-Lin
 1.95E+07    0.0986165    Lin-Lin
 1.97E+07    0.0956459    Lin-Lin
 1.98E+07    0.0943218    Lin-Lin
 2E+07       0.0916738    Lin-Lin
 2.1E+07     0.0862952    Lin-Lin
 2.2E+07     0.0733757    Lin-Lin
 2.4E+07     0.0640254    Lin-Lin
 2.57E+07    0.0559617    Lin-Lin
 2.8E+07     0.0465126    Lin-Lin
 3E+07       0.0405239    Lin-Lin
 3.2E+07     0.0355218    Lin-Lin
 3.4E+07     0.03131      Lin-Lin
 3.6E+07     0.0262871    Lin-Lin
 3.8E+07     0.0240595    Lin-Lin
 4E+07       0.0214769    Lin-Lin
 4.5E+07     0.01556      Lin-Lin
 5E+07       0.011842     Lin-Lin
 5.5E+07     0.00925361   Lin-Lin
 6E+07       0.00780262   Lin-Lin
 6.5E+07     0.00591905   Lin-Lin
 7E+07       0.00505094   Lin-Lin
 7.5E+07     0.00425231   Lin-Lin
 8E+07       0.00356764   Lin-Lin
 9E+07       0.00325713   Lin-Lin
 9.6E+07     0.00272291   Lin-Lin
 1E+08       0.00273137   Lin-Lin
 1.1E+08     0.00236441   Lin-Lin
 1.2E+08     0.00195199   Lin-Lin
 1.3E+08     0.00171621   Lin-Lin
 1.4E+08     0.00137086   Lin-Lin
 1.5E+08     0.00177194   Lin-Lin
#END
