 #LIBRARY    ENDF/B-VIII.1
#REACTION   SC-45(N,G)SC-46,SIG
#NUCLEUS    Sc-45
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     2e+07
#E,eV        Sig,b        Interpolation
 2709        0.0766578    Lin-Lin
 2709.13     0.0801495    Lin-Lin
 2709.26     0.0840672    Lin-Lin
 2709.39     0.088469     Lin-Lin
 2709.52     0.09342      Lin-Lin
 2709.65     0.0989919    Lin-Lin
 2709.78     0.105263     Lin-Lin
 2709.91     0.11232      Lin-Lin
 2710.04     0.120256     Lin-Lin
 2710.14     0.126843     Lin-Lin
 2710.24     0.134024     Lin-Lin
 2710.34     0.141844     Lin-Lin
 2710.43     0.150352     Lin-Lin
 2710.53     0.159594     Lin-Lin
 2710.63     0.169619     Lin-Lin
 2710.73     0.180477     Lin-Lin
 2710.82     0.191405     Lin-Lin
 2710.94     0.206646     Lin-Lin
 2711.06     0.2233       Lin-Lin
 2711.17     0.241441     Lin-Lin
 2711.29     0.261138     Lin-Lin
 2711.41     0.282448     Lin-Lin
 2711.53     0.30542      Lin-Lin
 2711.64     0.330086     Lin-Lin
 2711.76     0.356466     Lin-Lin
 2711.88     0.384559     Lin-Lin
 2712        0.414343     Lin-Lin
 2712.17     0.462089     Lin-Lin
 2712.33     0.507439     Lin-Lin
 2712.54     0.571679     Lin-Lin
 2712.8      0.656768     Lin-Lin
 2713.43     0.868096     Lin-Lin
 2713.68     0.947834     Lin-Lin
 2713.87     1.00283      Lin-Lin
 2714.08     1.05726      Lin-Lin
 2714.24     1.09244      Lin-Lin
 2714.39     1.12204      Lin-Lin
 2714.55     1.14547      Lin-Lin
 2714.68     1.15946      Lin-Lin
 2714.82     1.1702       Lin-Lin
 2715        1.17488      Lin-Lin
 2715.16     1.17132      Lin-Lin
 2715.29     1.16245      Lin-Lin
 2715.48     1.14159      Lin-Lin
 2715.64     1.117        Lin-Lin
 2715.8      1.08637      Lin-Lin
