#LIBRARY    INDEN-Aug2023
#REACTION   CU-63(N,G)CU-64,SIG
#NUCLEUS    Cu-63
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     1.5e+08
#E,eV        Sig,b        Interpolation
 23093.2     0.291213     Lin-Lin
 23093.6     0.321256     Lin-Lin
 23093.9     0.353621     Lin-Lin
 23094.2     0.388287     Lin-Lin
 23094.5     0.425198     Lin-Lin
 23094.8     0.466937     Lin-Lin
 23095.2     0.510951     Lin-Lin
 23095.7     0.580718     Lin-Lin
 23096.2     0.665275     Lin-Lin
 23097.6     0.868497     Lin-Lin
 23098.1     0.941009     Lin-Lin
 23098.6     1.00862      Lin-Lin
 23099       1.06359      Lin-Lin
 23099.4     1.09983      Lin-Lin
 23099.7     1.13312      Lin-Lin
 23100.1     1.15979      Lin-Lin
 23100.4     1.18113      Lin-Lin
 23100.7     1.19742      Lin-Lin
 23101.1     1.20752      Lin-Lin
 23101.4     1.21024      Lin-Lin
 23101.8     1.20544      Lin-Lin
 23102.2     1.19192      Lin-Lin
 23102.6     1.17422      Lin-Lin
 23102.9     1.15095      Lin-Lin
 23103.3     1.12249      Lin-Lin
 23103.7     1.08209      Lin-Lin
 23104.1     1.03571      Lin-Lin
 23104.6     0.970817     Lin-Lin
 23105.1     0.900125     Lin-Lin
 23105.9     0.775023     Lin-Lin
 23106.9     0.629895     Lin-Lin
 23107.3     0.560742     Lin-Lin
 23107.8     0.499147     Lin-Lin
 23108.2     0.445106     Lin-Lin
 23108.5     0.406981     Lin-Lin
 23108.8     0.371056     Lin-Lin
 23109.1     0.337404     Lin-Lin
 23109.5     0.306067     Lin-Lin
 23109.8     0.277047     Lin-Lin
 23110.1     0.250318     Lin-Lin
 23110.3     0.233744     Lin-Lin
 23110.5     0.218145     Lin-Lin
 23110.7     0.203491     Lin-Lin
 23110.9     0.189757     Lin-Lin
 23111.2     0.174234     Lin-Lin
 23111.4     0.159964     Lin-Lin
 23111.7     0.146881     Lin-Lin
 23111.9     0.134919     Lin-Lin
 23112.2     0.124008     Lin-Lin
 23112.4     0.114079     Lin-Lin
 23112.6     0.107236     Lin-Lin
 23112.8     0.100878     Lin-Lin
 23113       0.0947515    Lin-Lin
 23113.2     0.0886752    Lin-Lin
 23113.5     0.0830984    Lin-Lin
 23113.7     0.0779852    Lin-Lin
 23113.9     0.0733013    Lin-Lin
 23114.1     0.069014     Lin-Lin
 23114.3     0.0650919    Lin-Lin
 23114.5     0.0615059    Lin-Lin
 23114.7     0.0582284    Lin-Lin
 23114.9     0.0552334    Lin-Lin
 23115.2     0.0524964    Lin-Lin
 23115.4     0.0491382    Lin-Lin
 23115.7     0.0468595    Lin-Lin
 23115.9     0.0447806    Lin-Lin
 23116.2     0.0419966    Lin-Lin
 23116.6     0.0395631    Lin-Lin
 23116.9     0.0374303    Lin-Lin
 23117.2     0.0355552    Lin-Lin
 23117.5     0.0339005    Lin-Lin
 23117.9     0.0324343    Lin-Lin
 23118.2     0.0311295    Lin-Lin
 23118.5     0.0299629    Lin-Lin
 23119       0.0286349    Lin-Lin
 23119.4     0.0275092    Lin-Lin
 23119.8     0.0265086    Lin-Lin
 23120.4     0.0251988    Lin-Lin
 23121       0.0240729    Lin-Lin
 23121.6     0.0230924    Lin-Lin
 23122       0.0225051    Lin-Lin
 23122.8     0.0214607    Lin-Lin
 23123.7     0.0205579    Lin-Lin
 23124.5     0.0197681    Lin-Lin
 23125.3     0.0190705    Lin-Lin
 23126.4     0.018222     Lin-Lin
 23127.6     0.017491     Lin-Lin
 23128.7     0.0168543    Lin-Lin
 23129.8     0.0162946    Lin-Lin
 23131.6     0.0155708    Lin-Lin
 23133.3     0.0149572    Lin-Lin
 23135.3     0.0143357    Lin-Lin
 23137.1     0.0138654    Lin-Lin
 23139.8     0.0132665    Lin-Lin
 23142.5     0.0127653    Lin-Lin
 23145.2     0.0123379    Lin-Lin
 23148.9     0.0118543    Lin-Lin
 23152.3     0.0114601    Lin-Lin
 23157.5     0.0109644    Lin-Lin
 23162.7     0.010552     Lin-Lin
 23168       0.010201     Lin-Lin
 23173.2     0.00989826   Lin-Lin
 23180.6     0.00953229   Lin-Lin
 23188.5     0.00921061   Lin-Lin
 23196.4     0.00894815   Lin-Lin
 23204.3     0.00874072   Lin-Lin
 23212.6     0.00858246   Lin-Lin
 23219.2     0.0085057    Lin-Lin
 23225.7     0.00847834   Lin-Lin
 23231.1     0.00850205   Lin-Lin
 23236.5     0.00857878   Lin-Lin
 23240.6     0.00868169   Lin-Lin
 23244.6     0.00883538   Lin-Lin
 23247.3     0.00897371   Lin-Lin
 23250.6     0.0091883    Lin-Lin
 23253       0.00939349   Lin-Lin
 23255.4     0.00964706   Lin-Lin
 23257.9     0.00996214   Lin-Lin
 23259.5     0.0102152    Lin-Lin
 23261.4     0.0105814    Lin-Lin
 23263.2     0.0109717    Lin-Lin
 23264.9     0.0114419    Lin-Lin
 23266.1     0.0118109    Lin-Lin
 23267.3     0.0122347    Lin-Lin
 23268.4     0.0127251    Lin-Lin
 23269.6     0.0132977    Lin-Lin
 23270.4     0.0137705    Lin-Lin
 23271.2     0.0143069    Lin-Lin
 23272.1     0.0149208    Lin-Lin
 23272.9     0.0156315    Lin-Lin
 23273.5     0.0162446    Lin-Lin
 23274.2     0.0169446    Lin-Lin
 23274.8     0.0177549    Lin-Lin
 23275.2     0.0183726    Lin-Lin
 23275.6     0.0190672    Lin-Lin
 23276       0.019856     Lin-Lin
 23276.5     0.0208258    Lin-Lin
 23276.8     0.0217156    Lin-Lin
 23277.2     0.0227326    Lin-Lin
 23277.5     0.0239038    Lin-Lin
 23277.9     0.0252619    Lin-Lin
 23278.1     0.0262906    Lin-Lin
 23278.4     0.0274339    Lin-Lin
 23278.6     0.0287074    Lin-Lin
 23278.8     0.0301292    Lin-Lin
 23279.1     0.031719     Lin-Lin
 23279.3     0.0334997    Lin-Lin
 23279.5     0.0354963    Lin-Lin
 23279.8     0.0377372    Lin-Lin
 23280       0.0402537    Lin-Lin
 23280.2     0.042666     Lin-Lin
 23280.4     0.0453324    Lin-Lin
 23280.6     0.0482793    Lin-Lin
 23280.8     0.0515353    Lin-Lin
 23281       0.0551315    Lin-Lin
 23281.2     0.0591008    Lin-Lin
 23281.4     0.0634789    Lin-Lin
 23281.6     0.0683038    Lin-Lin
 23281.8     0.0736163    Lin-Lin
 23282       0.0794588    Lin-Lin
 23282.2     0.0858768    Lin-Lin
 23282.5     0.0929178    Lin-Lin
 23282.7     0.100632     Lin-Lin
 23282.9     0.10907      Lin-Lin
 23283.1     0.118287     Lin-Lin
 23283.3     0.128338     Lin-Lin
 23283.5     0.13952      Lin-Lin
 23283.7     0.151693     Lin-Lin
 23283.9     0.164917     Lin-Lin
 23284.1     0.179256     Lin-Lin
 23284.3     0.194773     Lin-Lin
 23284.5     0.211527     Lin-Lin
 23284.7     0.229579     Lin-Lin
 23284.9     0.248986     Lin-Lin
 23285.2     0.274041     Lin-Lin
 23285.4     0.301195     Lin-Lin
 23285.7     0.330525     Lin-Lin
 23285.9     0.362092     Lin-Lin
 23286.2     0.395947     Lin-Lin
 23286.4     0.429606     Lin-Lin
 23286.7     0.475839     Lin-Lin
 23287       0.525406     Lin-Lin
 23287.3     0.578245     Lin-Lin
 23287.6     0.628806     Lin-Lin
 23287.9     0.700559     Lin-Lin
 23288.3     0.776332     Lin-Lin
 23288.7     0.879513     Lin-Lin
 23289.4     1.03961      Lin-Lin
 23290.4     1.26889      Lin-Lin
 23291       1.39107      Lin-Lin
 23291.4     1.49119      Lin-Lin
 23291.8     1.56002      Lin-Lin
 23292.2     1.62171      Lin-Lin
 23292.5     1.67514      Lin-Lin
 23292.9     1.71931      Lin-Lin
 23293.3     1.75756      Lin-Lin
 23293.7     1.77919      Lin-Lin
 23294       1.78889      Lin-Lin
 23294.2     1.79047      Lin-Lin
 23294.5     1.78503      Lin-Lin
 23294.9     1.7682       Lin-Lin
 23295.3     1.74031      Lin-Lin
 23295.5     1.7145       Lin-Lin
 23295.9     1.66919      Lin-Lin
 23296.3     1.61473      Lin-Lin
 23296.6     1.55215      Lin-Lin
 23297       1.47667      Lin-Lin
 23297.5     1.3768       Lin-Lin
 23298.1     1.246        Lin-Lin
 23299.4     0.92415      Lin-Lin
 23300       0.801638     Lin-Lin
 23300.4     0.705885     Lin-Lin
 23300.8     0.634559     Lin-Lin
 23301.2     0.567583     Lin-Lin
 23301.4     0.520383     Lin-Lin
 23301.7     0.475876     Lin-Lin
 23302       0.435914     Lin-Lin
 23302.2     0.398458     Lin-Lin
 23302.5     0.363492     Lin-Lin
 23302.7     0.33098      Lin-Lin
 23303       0.300865     Lin-Lin
 23303.2     0.27985      Lin-Lin
 23303.4     0.25802      Lin-Lin
 23303.6     0.237698     Lin-Lin
 23303.8     0.218827     Lin-Lin
 23304       0.201345     Lin-Lin
 23304.2     0.185187     Lin-Lin
 23304.5     0.170287     Lin-Lin
 23304.7     0.15658      Lin-Lin
 23304.9     0.145795     Lin-Lin
 23305.1     0.133507     Lin-Lin
 23305.3     0.122324     Lin-Lin
 23305.5     0.11217      Lin-Lin
 23305.8     0.10297      Lin-Lin
 23306       0.0946516    Lin-Lin
 23306.2     0.0871436    Lin-Lin
 23306.4     0.0803804    Lin-Lin
 23306.7     0.0742985    Lin-Lin
 23306.9     0.0688381    Lin-Lin
 23307.1     0.063943     Lin-Lin
 23307.3     0.0604911    Lin-Lin
 23307.5     0.0568949    Lin-Lin
 23307.7     0.0536418    Lin-Lin
 23307.9     0.0507015    Lin-Lin
 23308.1     0.0480459    Lin-Lin
 23308.3     0.0456488    Lin-Lin
 23308.5     0.0434861    Lin-Lin
 23308.7     0.0415358    Lin-Lin
 23308.9     0.0397775    Lin-Lin
 23309.1     0.0381924    Lin-Lin
 23309.4     0.0361032    Lin-Lin
 23309.7     0.0343152    Lin-Lin
 23310       0.0327842    Lin-Lin
 23310.3     0.0314725    Lin-Lin
 23310.5     0.0305326    Lin-Lin
 23310.8     0.0295567    Lin-Lin
 23311.1     0.0287162    Lin-Lin
 23311.6     0.0276675    Lin-Lin
 23312       0.0268272    Lin-Lin
 23312.4     0.0261544    Lin-Lin
 23312.7     0.025783     Lin-Lin
 23313.3     0.0251929    Lin-Lin
 23313.9     0.0247702    Lin-Lin
 23314.5     0.0244836    Lin-Lin
 23315.3     0.0242711    Lin-Lin
 23315.8     0.0242363    Lin-Lin
 23316.5     0.0242917    Lin-Lin
 23317.2     0.0244683    Lin-Lin
 23318       0.0247615    Lin-Lin
 23318.7     0.025171     Lin-Lin
 23319.4     0.025686     Lin-Lin
 23320.1     0.026312     Lin-Lin
 23320.8     0.0270626    Lin-Lin
 23321.4     0.0279491    Lin-Lin
 23322.1     0.0289866    Lin-Lin
 23322.8     0.0301705    Lin-Lin
 23323.5     0.0314872    Lin-Lin
 23324.1     0.0330052    Lin-Lin
 23324.8     0.0347596    Lin-Lin
 23325.4     0.0367954    Lin-Lin
 23325.9     0.0383371    Lin-Lin
 23326.3     0.0399552    Lin-Lin
 23326.7     0.0416436    Lin-Lin
 23327.1     0.0435101    Lin-Lin
 23327.4     0.0455801    Lin-Lin
 23327.8     0.047883     Lin-Lin
 23328.2     0.0504532    Lin-Lin
 23328.6     0.0533312    Lin-Lin
 23329       0.056564     Lin-Lin
 23329.3     0.0593583    Lin-Lin
 23329.6     0.0626598    Lin-Lin
 23329.9     0.066319     Lin-Lin
 23330.3     0.0703807    Lin-Lin
 23330.6     0.0748947    Lin-Lin
 23330.9     0.0799164    Lin-Lin
 23331.2     0.0855067    Lin-Lin
 23331.6     0.0917323    Lin-Lin
 23331.9     0.0986655    Lin-Lin
 23332.2     0.106385     Lin-Lin
 23332.5     0.114973     Lin-Lin
 23332.8     0.121419     Lin-Lin
 23333       0.128556     Lin-Lin
 23333.2     0.136237     Lin-Lin
 23333.4     0.144494     Lin-Lin
 23333.7     0.153364     Lin-Lin
 23333.9     0.162881     Lin-Lin
 23334.1     0.17308      Lin-Lin
 23334.4     0.183995     Lin-Lin
 23334.7     0.198756     Lin-Lin
 23334.9     0.21314      Lin-Lin
 23335.2     0.228582     Lin-Lin
 23335.4     0.245123     Lin-Lin
 23335.7     0.262798     Lin-Lin
 23336       0.288179     Lin-Lin
 23336.4     0.315681     Lin-Lin
 23336.7     0.34533      Lin-Lin
 23337.1     0.377121     Lin-Lin
 23337.4     0.411017     Lin-Lin
 23337.8     0.446939     Lin-Lin
 23338.3     0.504348     Lin-Lin
 23338.8     0.563355     Lin-Lin
 23339.6     0.659916     Lin-Lin
 23340.8     0.822319     Lin-Lin
 23341.5     0.905337     Lin-Lin
 23342.1     0.962317     Lin-Lin
 23342.6     1.01291      Lin-Lin
 23343.1     1.05557      Lin-Lin
 23343.4     1.07891      Lin-Lin
 23343.8     1.10097      Lin-Lin
 23344.2     1.1146       Lin-Lin
 23344.6     1.12269      Lin-Lin
 23344.9     1.12512      Lin-Lin
 23345.4     1.12054      Lin-Lin
 23345.8     1.10732      Lin-Lin
 23346.3     1.08581      Lin-Lin
 23346.6     1.06395      Lin-Lin
 23347.1     1.02327      Lin-Lin
 23347.7     0.974324     Lin-Lin
 23348.2     0.918621     Lin-Lin
 23348.7     0.857812     Lin-Lin
 23349.5     0.7541       Lin-Lin
 23350.7     0.604913     Lin-Lin
 23351.2     0.541852     Lin-Lin
 23351.7     0.481975     Lin-Lin
 23352.1     0.444205     Lin-Lin
 23352.4     0.408347     Lin-Lin
 23352.8     0.37452      Lin-Lin
 23353.1     0.342797     Lin-Lin
 23353.5     0.313217     Lin-Lin
 23353.8     0.285781     Lin-Lin
 23354.2     0.260463     Lin-Lin
 23354.4     0.241449     Lin-Lin
 23354.7     0.223754     Lin-Lin
 23355       0.207331     Lin-Lin
 23355.3     0.192128     Lin-Lin
 23355.6     0.178088     Lin-Lin
 23355.8     0.167974     Lin-Lin
 23356       0.15722      Lin-Lin
 23356.3     0.147243     Lin-Lin
 23356.5     0.137998     Lin-Lin
 23356.8     0.129443     Lin-Lin
 23357       0.121534     Lin-Lin
 23357.3     0.114227     Lin-Lin
 23357.5     0.107483     Lin-Lin
 23357.7     0.101641     Lin-Lin
 23358.1     0.094179     Lin-Lin
 23358.4     0.0874707    Lin-Lin
 23358.7     0.0814403    Lin-Lin
 23359       0.0760176    Lin-Lin
 23359.4     0.0711382    Lin-Lin
 23359.7     0.0667432    Lin-Lin
 23360       0.0627796    Lin-Lin
 23360.3     0.0591992    Lin-Lin
 23360.7     0.0559591    Lin-Lin
 23361       0.053021     Lin-Lin
 23361.3     0.0503506    Lin-Lin
 23361.7     0.0471547    Lin-Lin
 23362.2     0.0443193    Lin-Lin
 23362.6     0.0417919    Lin-Lin
 23363       0.0395286    Lin-Lin
 23363.5     0.037492     Lin-Lin
 23363.9     0.0356511    Lin-Lin
 23364.3     0.03398      Lin-Lin
 23364.8     0.0321597    Lin-Lin
 23365.5     0.0302594    Lin-Lin
 23366.1     0.0285692    Lin-Lin
 23366.7     0.0270565    Lin-Lin
 23367.3     0.025695     Lin-Lin
 23367.9     0.0244635    Lin-Lin
 23368.5     0.0233448    Lin-Lin
 23369.4     0.0218471    Lin-Lin
 23370.2     0.0207373    Lin-Lin
 23370.9     0.019737     Lin-Lin
 23371.7     0.0188316    Lin-Lin
 23372.5     0.0180088    Lin-Lin
 23373.6     0.0169076    Lin-Lin
 23374.8     0.0159417    Lin-Lin
 23375.5     0.0153618    Lin-Lin
 23376.7     0.0145945    Lin-Lin
 23377.8     0.0139087    Lin-Lin
 23378.9     0.0132929    Lin-Lin
 23380       0.0127376    Lin-Lin
 23381.7     0.012001     Lin-Lin
 23383.3     0.0113614    Lin-Lin
 23384.5     0.0109805    Lin-Lin
 23386.1     0.0104858    Lin-Lin
 23387.7     0.0100465    Lin-Lin
 23389.3     0.00965452   Lin-Lin
 23391.7     0.00914072   Lin-Lin
 23394.1     0.00870048   Lin-Lin
 23396.5     0.0083202    Lin-Lin
 23398.5     0.00805191   Lin-Lin
 23400.7     0.00777304   Lin-Lin
 23404.1     0.00741227   Lin-Lin
 23407.5     0.00710755   Lin-Lin
 23410.9     0.00684786   Lin-Lin
 23414.2     0.00662502   Lin-Lin
 23418.5     0.00638487   Lin-Lin
 23423.3     0.00616512   Lin-Lin
 23428.1     0.00598457   Lin-Lin
 23432.8     0.00583643   Lin-Lin
 23437.6     0.00571571   Lin-Lin
 23443.6     0.00559717   Lin-Lin
 23449.1     0.00551553   Lin-Lin
 23454.7     0.00546086   Lin-Lin
 23460.2     0.00543319   Lin-Lin
 23463       0.00543017   Lin-Lin
 23468.6     0.00544947   Lin-Lin
 23472.8     0.00549125   Lin-Lin
 23477       0.00556511   Lin-Lin
 23479.8     0.0056395    Lin-Lin
 23482.6     0.00574317   Lin-Lin
 23484.7     0.00584828   Lin-Lin
 23486.6     0.00597183   Lin-Lin
 23488.3     0.0061256    Lin-Lin
 23489.5     0.00625829   Lin-Lin
 23490.7     0.00642922   Lin-Lin
 23491.6     0.00659708   Lin-Lin
 23492.2     0.00673801   Lin-Lin
 23492.8     0.00691254   Lin-Lin
 23493.4     0.00713414   Lin-Lin
 23493.8     0.00734261   Lin-Lin
 23494.3     0.00759935   Lin-Lin
 23494.6     0.00780422   Lin-Lin
 23494.9     0.008042     Lin-Lin
 23495.2     0.00828974   Lin-Lin
 23495.4     0.00857435   Lin-Lin
 23495.7     0.00890173   Lin-Lin
 23496       0.00927863   Lin-Lin
 23496.2     0.00971267   Lin-Lin
 23496.5     0.0102125    Lin-Lin
 23496.8     0.0107877    Lin-Lin
 23497       0.0112751    Lin-Lin
 23497.2     0.011816     Lin-Lin
 23497.4     0.0124158    Lin-Lin
 23497.6     0.0130801    Lin-Lin
 23497.8     0.0138153    Lin-Lin
 23498       0.0146279    Lin-Lin
 23498.2     0.015525     Lin-Lin
 23498.4     0.0165139    Lin-Lin
 23498.6     0.0176026    Lin-Lin
 23498.8     0.018799     Lin-Lin
 23499       0.0201121    Lin-Lin
 23499.2     0.0215504    Lin-Lin
 23499.4     0.0230506    Lin-Lin
 23499.6     0.0246821    Lin-Lin
 23499.8     0.0264532    Lin-Lin
 23499.9     0.0283723    Lin-Lin
 23500.1     0.0304485    Lin-Lin
 23500.3     0.0326902    Lin-Lin
 23500.5     0.0351061    Lin-Lin
 23500.7     0.0377046    Lin-Lin
 23500.9     0.0404944    Lin-Lin
 23501.1     0.0434832    Lin-Lin
 23501.3     0.0466789    Lin-Lin
 23501.5     0.0500883    Lin-Lin
 23501.7     0.0537186    Lin-Lin
 23501.9     0.0575754    Lin-Lin
 23502.2     0.0637967    Lin-Lin
 23502.4     0.0686889    Lin-Lin
 23502.6     0.0743474    Lin-Lin
 23502.8     0.0803525    Lin-Lin
 23503.1     0.0867041    Lin-Lin
 23503.4     0.096873     Lin-Lin
 23503.7     0.107789     Lin-Lin
 23504.1     0.11941      Lin-Lin
 23504.5     0.135405     Lin-Lin
 23505       0.1523       Lin-Lin
 23505.7     0.182255     Lin-Lin
 23506.7     0.220546     Lin-Lin
 23507.2     0.23928      Lin-Lin
 23507.7     0.256011     Lin-Lin
 23508.1     0.270075     Lin-Lin
 23508.6     0.283213     Lin-Lin
 23509       0.292116     Lin-Lin
 23509.3     0.2991       Lin-Lin
 23509.7     0.303749     Lin-Lin
 23510.1     0.30665      Lin-Lin
 23510.4     0.307305     Lin-Lin
 23510.8     0.306377     Lin-Lin
 23511.1     0.30322      Lin-Lin
 23511.6     0.297467     Lin-Lin
 23512       0.289967     Lin-Lin
 23512.4     0.279866     Lin-Lin
 23512.7     0.269852     Lin-Lin
 23513.1     0.258499     Lin-Lin
 23513.6     0.241422     Lin-Lin
 23514.2     0.216622     Lin-Lin
 23515.6     0.15973      Lin-Lin
 23516.2     0.139868     Lin-Lin
 23516.5     0.127683     Lin-Lin
 23516.9     0.11324      Lin-Lin
 23517.2     0.102394     Lin-Lin
 23517.5     0.0953066    Lin-Lin
 23517.8     0.086755     Lin-Lin
 23518.1     0.0787605    Lin-Lin
 23518.3     0.0713287    Lin-Lin
 23518.6     0.0661233    Lin-Lin
 23518.8     0.0612302    Lin-Lin
 23519       0.056644     Lin-Lin
 23519.2     0.0523583    Lin-Lin
 23519.4     0.0483648    Lin-Lin
 23519.7     0.0446539    Lin-Lin
 23519.9     0.0411896    Lin-Lin
 23520.1     0.0379898    Lin-Lin
 23520.3     0.0350425    Lin-Lin
 23520.5     0.0323347    Lin-Lin
 23520.8     0.0298535    Lin-Lin
 23521       0.0275856    Lin-Lin
 23521.2     0.0255178    Lin-Lin
 23521.4     0.0236371    Lin-Lin
 23521.7     0.0219303    Lin-Lin
 23521.9     0.020385     Lin-Lin
 23522.1     0.018989     Lin-Lin
 23522.3     0.0177305    Lin-Lin
 23522.5     0.0165983    Lin-Lin
 23522.8     0.0155817    Lin-Lin
 23523       0.0146706    Lin-Lin
 23523.2     0.0138556    Lin-Lin
 23523.5     0.0130351    Lin-Lin
 23523.7     0.0123148    Lin-Lin
 23524       0.0116837    Lin-Lin
 23524.2     0.0111316    Lin-Lin
 23524.5     0.0106492    Lin-Lin
 23524.7     0.0102282    Lin-Lin
 23525       0.00986121   Lin-Lin
 23525.2     0.00954146   Lin-Lin
 23525.5     0.00917839   Lin-Lin
 23525.9     0.00887642   Lin-Lin
 23526.2     0.00862512   Lin-Lin
 23526.6     0.00841573   Lin-Lin
 23527.1     0.00816448   Lin-Lin
 23527.6     0.00797159   Lin-Lin
 23527.9     0.00786797   Lin-Lin
 23528.6     0.00770573   Lin-Lin
 23529.4     0.00756004   Lin-Lin
 23530.3     0.00746098   Lin-Lin
 23531.4     0.00737547   Lin-Lin
 23533.2     0.00731029   Lin-Lin
 23534.9     0.00729468   Lin-Lin
 23536.7     0.00731538   Lin-Lin
 23539.3     0.00739814   Lin-Lin
 23541.9     0.00753108   Lin-Lin
 23544.6     0.00770745   Lin-Lin
 23547.2     0.0079247    Lin-Lin
 23549.8     0.00818508   Lin-Lin
 23552.5     0.00848988   Lin-Lin
 23555.1     0.00884355   Lin-Lin
 23557.8     0.00925225   Lin-Lin
 23560.4     0.00972411   Lin-Lin
 23562.8     0.0102027    Lin-Lin
 23565       0.0107105    Lin-Lin
 23567.2     0.0112864    Lin-Lin
 23569.4     0.0119424    Lin-Lin
 23571.5     0.0126932    Lin-Lin
 23573.6     0.013509     Lin-Lin
 23575.5     0.0143364    Lin-Lin
 23577.3     0.015279     Lin-Lin
 23578.5     0.0159829    Lin-Lin
 23579.8     0.0167571    Lin-Lin
 23581       0.017612     Lin-Lin
 23582.2     0.0185604    Lin-Lin
 23583.3     0.0194511    Lin-Lin
 23584.6     0.020677     Lin-Lin
 23585.9     0.0220712    Lin-Lin
 23586.7     0.0231139    Lin-Lin
 23587.6     0.0242658    Lin-Lin
 23588.4     0.0255489    Lin-Lin
 23589.3     0.0269937    Lin-Lin
 23590       0.0284066    Lin-Lin
 23590.7     0.0297465    Lin-Lin
 23591.3     0.0312555    Lin-Lin
 23591.9     0.0329765    Lin-Lin
 23592.4     0.03444      Lin-Lin
 23592.9     0.0360848    Lin-Lin
 23593.3     0.0379483    Lin-Lin
 23593.8     0.0400758    Lin-Lin
 23594.3     0.0425216    Lin-Lin
 23594.6     0.0443605    Lin-Lin
 23594.9     0.0465404    Lin-Lin
 23595.3     0.0491369    Lin-Lin
 23595.6     0.052056     Lin-Lin
 23596       0.0553418    Lin-Lin
 23596.3     0.0590416    Lin-Lin
 23596.6     0.0621193    Lin-Lin
 23596.9     0.0654816    Lin-Lin
 23597.1     0.0691526    Lin-Lin
 23597.4     0.0731566    Lin-Lin
 23597.7     0.0781024    Lin-Lin
 23598       0.082509     Lin-Lin
 23598.2     0.0872636    Lin-Lin
 23598.5     0.0923852    Lin-Lin
 23598.7     0.0978927    Lin-Lin
 23599       0.103803     Lin-Lin
 23599.2     0.110133     Lin-Lin
 23599.6     0.120447     Lin-Lin
 23599.9     0.130599     Lin-Lin
 23600.2     0.141597     Lin-Lin
 23600.6     0.153452     Lin-Lin
 23600.9     0.166165     Lin-Lin
 23601.2     0.179721     Lin-Lin
 23601.7     0.199391     Lin-Lin
 23602.2     0.223295     Lin-Lin
 23602.7     0.248707     Lin-Lin
 23603.5     0.290117     Lin-Lin
 23604.9     0.36386      Lin-Lin
 23605.5     0.393611     Lin-Lin
 23605.9     0.412122     Lin-Lin
 23606.4     0.434104     Lin-Lin
 23606.8     0.449115     Lin-Lin
 23607.2     0.462263     Lin-Lin
 23607.7     0.476812     Lin-Lin
 23608.2     0.487355     Lin-Lin
 23608.8     0.494394     Lin-Lin
 23609.3     0.497608     Lin-Lin
 23609.6     0.498079     Lin-Lin
 23610.2     0.496287     Lin-Lin
 23611.3     0.488001     Lin-Lin
 23612.1     0.481693     Lin-Lin
 23612.7     0.479965     Lin-Lin
 23613.1     0.480948     Lin-Lin
 23613.5     0.484525     Lin-Lin
 23613.9     0.490074     Lin-Lin
 23614.2     0.498202     Lin-Lin
 23614.6     0.509241     Lin-Lin
 23614.9     0.524109     Lin-Lin
 23615.3     0.542701     Lin-Lin
 23615.7     0.565255     Lin-Lin
 23616       0.591959     Lin-Lin
 23616.4     0.622953     Lin-Lin
 23616.8     0.658316     Lin-Lin
 23617.1     0.698067     Lin-Lin
 23617.5     0.742161     Lin-Lin
 23617.9     0.790481     Lin-Lin
 23618.2     0.842832     Lin-Lin
 23618.7     0.918426     Lin-Lin
 23619.2     0.999834     Lin-Lin
 23620       1.13034      Lin-Lin
 23621.7     1.44691      Lin-Lin
 23622.4     1.57257      Lin-Lin
 23622.9     1.64796      Lin-Lin
 23623.4     1.71434      Lin-Lin
 23623.8     1.76492      Lin-Lin
 23624.3     1.80562      Lin-Lin
 23624.8     1.83804      Lin-Lin
 23625.2     1.85373      Lin-Lin
 23625.6     1.86028      Lin-Lin
 23626.1     1.85401      Lin-Lin
 23626.5     1.8368       Lin-Lin
 23626.9     1.80738      Lin-Lin
 23627.4     1.76694      Lin-Lin
 23627.7     1.73428      Lin-Lin
 23628.1     1.67067      Lin-Lin
 23628.6     1.59703      Lin-Lin
 23629.1     1.51515      Lin-Lin
 23629.9     1.38114      Lin-Lin
 23631.8     1.01442      Lin-Lin
 23632.3     0.912386     Lin-Lin
 23632.9     0.815578     Lin-Lin
 23633.3     0.744649     Lin-Lin
 23633.7     0.687224     Lin-Lin
 23634       0.633088     Lin-Lin
 23634.4     0.582336     Lin-Lin
 23634.8     0.535005     Lin-Lin
 23635.1     0.491079     Lin-Lin
 23635.5     0.450496     Lin-Lin
 23635.9     0.413157     Lin-Lin
 23636.2     0.378932     Lin-Lin
 23636.6     0.347669     Lin-Lin
 23637       0.319197     Lin-Lin
 23637.3     0.293334     Lin-Lin
 23637.7     0.269894     Lin-Lin
 23638.1     0.24869      Lin-Lin
 23638.4     0.229535     Lin-Lin
 23638.8     0.212249     Lin-Lin
 23639.1     0.200723     Lin-Lin
 23639.4     0.189156     Lin-Lin
 23639.6     0.178498     Lin-Lin
 23639.9     0.168677     Lin-Lin
 23640.2     0.159624     Lin-Lin
 23640.5     0.151273     Lin-Lin
 23640.8     0.143564     Lin-Lin
 23641.2     0.133087     Lin-Lin
 23641.6     0.126431     Lin-Lin
 23642       0.117398     Lin-Lin
 23642.5     0.109368     Lin-Lin
 23642.9     0.102202     Lin-Lin
 23643.4     0.0957858    Lin-Lin
 23643.8     0.0901093    Lin-Lin
 23644.3     0.0851445    Lin-Lin
 23644.7     0.0806264    Lin-Lin
 23645.1     0.0765011    Lin-Lin
 23645.7     0.0715329    Lin-Lin
 23646.3     0.0670895    Lin-Lin
 23646.9     0.0630953    Lin-Lin
 23647.5     0.0594882    Lin-Lin
 23648.1     0.0562167    Lin-Lin
